A									
stuck (adj)		To be fixed in a particular place or situation, unable to move or change. 		trapped, caught, unable to move/progress		When I came to ACA, I was stuck in my unhealthy behaviors, because I had no idea how to change them. Reparenting and working the Twelve Steps is finally helping me alter my negative patterns.		"BRB pp. 26, 50, 67
YWB pp. 108, 113, 114
SMR pp. 67, 91, 206
LLWB pp. 110, 154
LPG pp. 24, 92, 110
ANH p. 40"	
stuck grief (n) – see also G: grief, L: loss		Feelings of loss and abandonment, as a result of childhood trauma, neglect, and abuse. We were unable to safely express these emotions as children in a dysfunctional family, so they stayed with us. While me may have the memory of the specific events that resulted in loss, the accompanying emotions are trapped behind denial, fear, and our own defense mechanisms. These keep us numb and disconnected from our true emotions. Stuck grief remains with us, sometimes making itself known as physical pain, illness, and/or depression, until we arrive in a safe space such as ACA. There we can finally feel the feelings and release them as they arrive.		stored grief, repressed feelings of loss and abandonment		I released a lot of stuck grief when I did my Step Four trauma and abandonment inventories.		"BRB pp. 150, 202, 331
YWB pp. 70, 114
SMR pp. 86, 368
ANH p. 41"	
stuff feelings (v, idiom)		In English we often say we are stuffed when we have eaten so much food that our stomachs are uncomfortably full. Stuffing feelings can be understood in a similar way. When we are afraid to feel our emotions openly, we repress them, or figuratively speaking, we swallow them. They do not go away, but remain inside us, causing discomfort of some kind until we eventually release them.		repress emotions, bottle up emotions (idiom)		I was an expert in the ability to stuff feelings for much of my life. No matter what was going on around me, I had a smile on my face. But on the inside, I was getting more and more full of all the years of repressed fear, sadness, and anger.		"BRB p. 193
YWB p. 108
SMR p. 131
LLWB p. 98
LPG p. 173"	
substance abuser (n)		A person who regularly uses alcohol and/or drugs of any kind to numb emotional pain.  This term is used separately from that of addict, as a substance abuser may or may not have a physical or psychological addiction.		substance misuser, alcohol/drug misuser		Although I never became physically addicted to anything, before recovery I was a regular substance abuser. I used alcohol, drugs, and food to numb the pain I felt all the time. 		"BRB p. xx
LLWB p. 32"	
substance abuse (n)		The uncontrolled use of alcohol and/or any kind of drug. The official medical diagnosis of substance abuse has now been changed to Substance use disorder. It is distinct from the term addiction, because it does not attempt to define whether or not physical or psychological addiction is present.		Substance use disorder, drug misuse 		Many adult children turn to substance abuse to numb the grief caused by growing up in a dysfunctional family.		"BRB pp. xx, 82
SMR p. 135"	
support group (n)		A group of people who organize around a common problem or experience, and provide each other with comfort, encouragement, and help. 		self-help group, 12 Step group (for groups following the Twelve Steps)		I find support groups a helpful addition to therapy, because they give me a chance to interact with other people who understand my issues.		"BRB pp. 34, 348
YWB pp. 62, 148
SMR pp. 107, 331
LLWB p. 126
LPG pp. 63, 129
ANH pp. 64, 79"	
sureness of foot (n, idiom)		A state of mind in which you feel confident and trust in your ability to do something.		feeling of confidence		When I first started ACA, I felt very awkward and uncomfortable sharing in meetings. After a few months, however, I can now speak with sureness of foot.		"YWB p. 78
 "	
survival (n)		The state of continuing to exist, especially despite difficult circumstances.		staying alive		I was in a state of survival for many years, but ACA is helping me move on to actually enjoying my life, not just protecting it.		"BRB pp. 72, 112, 335
YWB pp. 14, 26, 97
SMR pp. 5, 123, 164
LLWB p. 143, 154"	
survival (adj)		Something that helps a person or thing stay alive, especially in difficult or dangerous circumstance.		life-saving		Survival skills include knowing how to protect your body in a dangerous situation, but they can also include knowing how to protect your soul in a dysfunctional family.		"BRB pp. 98, 105, 256
YWB pp. 3, 5, 10
SMR pp. 163, 185, 188
LLWB pp. 43, 86, 
LPG pp. 11, 17, 24
ANH pp. 32, 34"	
survival traits/survival Traits (n) – see also L: Laundry List 		Another name for the Laundry List traits. Fear-and-shame-based characteristics that the adult child was forced to develop in order to survive growing up in a dysfunctional family. The Laundry List and the Other Laundry List each describe 14 specific survival traits adult children have in common, which kept us safe by making us people pleasers, invisible, and submissive. Or, in terms of the Other Laundry List, by becoming victimizers ourselves. These traits also represent the internalization of our parents’/caregivers’ behavior. 		common behaviors, Laundry List traits		My survival traits, such as isolating myself and people-pleasing, kept me relatively safe from the dysfunction and abuse as a child. However, as an adult they are stopping me from living a full life and having healthy, meaningful relationships.		"BRB pp. 22, 71, 111
YWB pp. 14, 72, 79
SMR pp. 22, 97, 241
LLWB pp. vii
LPG pp. 26, 170, 172
ANH pp. 34, 50"	
surrender (n)		The action of giving your power and control to someone or something.		Handing over, yielding		Surrender for many adult children means finally asking for help.		"BRB pp. 76, 93
YWB p. 2
SMR pp. 4, 165
LPG p. 107, 216
ANH pp. 10, 34"	
surrender (v)		Give up your power and control to someone and/or something else.		give up control to, turn yourself over to		Part of daily recovery for me is remembering to surrender other people’s behavior to my higher power, because I can only change myself.		"BRB pp. xxii, 112
YWB p. 14
SMR pp. 254, 264, 288
LPG pp. 22, 173
ANH pp. 10, 34"	
survive (v)		Stay alive, especially despite dangerous or difficult situations.		stay alive, make it through (idiom)		In order to survive physically, children of alcoholics and/or dysfunctional families often have to shut down emotionally.		"BRB pp. xxvii, 62, 72
YWB pp. 3, 4, 10
SMR pp. 5, 26, 241
LLWB pp. 66, 80, 98
LPG pp. 12, 28, 66
ANH pp. 10, 16, 20"	
sweeping off our side of the street (v, idiom)		A 12 Step program phrase which means focusing on ourselves, our own issues and faults, rather than on other people and their actions and faults. Figuratively speaking, my side of the street is my responsibility alone to keep clean and tidy. Your side of the street is your responsibility to keep clean, not mine.		focusing on our own actions, rather than those of others		When making amends to others, it is important for us to keep sweeping off our side of the street, rather than commenting on the behavior of the other person. 		"BRB p. 232
YWB p. 134"	
T									
take a breather (v, idiom, informal)		Stop the activity you are doing and rest for a moment.		take a break (idiom)		When my Step work becomes too overwhelming, I take a breather and do something calming like take a walk or play with my dog.		"BRB p. 138
YWB p. 57
SMR p. 291"	
take action (v, idiom)		Do something decisively to solve a problem or achieve a goal.		act, take steps (idiom)		The more I take action in recovery, rather than just waiting for something to happen, the more growth I achieve.		"BRB pp. 70, 286, 326
YWB pp. 178, 188
SMR pp. 11, 138, 216
LPG pp. 7, 41, 130"	
takeover (n)		A situation when we are deeply triggered, and the inner family member who experienced the original trauma takes over control of our adult conscious thinking and action. 		A situation in which an inner family member temporarily takes control of our consciousness. 		When someone took the parking space I wanted, I became so angry that I screamed at the person and hit my car. I totally overreacted, and understood later it was because I was in a takeover from my angry inner teen. 		LPG pp. 42, 90, 127	
terrified of abandonment (adj)		Deeply afraid of being rejected and alone in life. A child’s survival is dependent on the presence of their caregivers to provide food, shelter, love, and care. As adult children we did not receive all that we needed in childhood, so this deep fear of being rejected and left alone stays with us.		deeply afraid of rejection and being alone		Because I am terrified of abandonment, I have stayed in some very unhealthy relationships as an adult, simply to avoid being alone.		"BRB pp. xi, 17-18, 135
YWB pp. 47, 110, 157
SMR pp. 113, 311, 385
LLWB pp. 120, 123, 154
LPG p. 227
ANH p. 68"	
trait/Trait (n)		A particular characteristic or quality of a person that can influence their behavior. When Trait is spelled with a capital T in the ACA literature, it refers specifically to the 14 Laundry List and Other Laundry List traits.		characteristic		In recovery I have learned that I have positive traits like empathy and resilience, as well as the adult child Traits that now affect my life negatively.		"BRB pp. xxxiv, 10, 14
YWB pp. 3, 10, 11
SMR pp. 5, 22, 70
LLWB pp. vii, 16, 46
LPG pp. 8, 42, 64
ANH pp. 10, 44"	
transfixed (adj)		Unable to stop looking at or participating in something, because it is so interesting or compelling. 		fascinated, captivated		In the past I was transfixed by other people’s drama and gossip because it was a way to avoid looking at my own issues.		"BRB pp. 256, 437
YWB p. 151"	
trigger (n) 		A sight, smell, sound, thought, feeling, or action that causes a strong, sometimes overwhelming reaction because it reminds us of a past trauma. We may feel fear, shame, sadness, anxiety, anger, or a combination of these emotions. This is because the trigger returns us temporarily to the emotional state of the original trauma.		stimulus for strong emotions associated with a past trauma, catalyst for strong emotions associated with a past trauma		Being criticized is a big trigger for me.  I immediately feel like a shamed, 4-year-old child. Other triggers include the smell of alcohol, and hearing people arguing.		"BRB pp. 184, 253, 
YWB pp. 99, 100, 149
SMR pp. 9, 79, 131
LPG pp. 42, 64"	
trigger (v)		Cause strong, sometimes overwhelming reactions of fear, sadness, anxiety, and/or anger because it reminds us of a past trauma.		activate strong emotions associated with a past trauma		Being interrupted when I am speaking can trigger my inner teenager’s anger, but I am learning to take a deep breath when it happens and pause before acting out those feelings.		"BRB pp. 16, 119, 452
YWB pp. 20, 78, 153
SMR pp. 15, 184, 238
LLWB pp. 92, 166
LPG pp. iv, 5, 10
ANH p. 62"	
troubled (adj)		"1. Having problems or difficulties. 
2. Feeling distressed, anxious."		"1. beset with problems
2. distressed, upset"		"1. My family growing up was troubled; there were regular financial struggles, codependency, enmeshment, and mental health issues.
2. It was obvious to everyone that I was a troubled child, but no one understood I was suffering from emotional neglect and abuse."		"1. BRB pp. xix, xxii, 82
    ANH p. 43
2. BRB pp. 147, 266
    YWB pp. 62, 164
    SMR p. 145
    LPG p. 224"	
true self/True Self (n) – see also F: false self, I: inner child		The original person, being, or soul that we were born as. This part of us knows how to love and trust. For adult children, the true self was forced into hiding in the subconscious, to protect itself from the shame, abandonment, and fear that comes from family dysfunction. A false self of Laundry List traits, addictive behaviors, and codependency took its place. The goal of recovery is to bring the true self out of hiding and reconnect with it. Some ACA members believe the true self is the inner child.		original self, authentic self		Through ACA recovery I am slowing reconnecting with my true self. For me that means being able to feel all my feelings without judgement or fear, and learning what I actually like and don’t like, rather than doing what other people expect from me.		"BRB pp. xiii, 106, 298
YWB pp. 10, 165, 176
SMR pp. 134, 232, 262
LLWB pp. 3, 13, 32
LPG pp. 13, 47-48, 77
ANH pp. 20, 42"	
trustworthy (adj)		Someone or something that is deserving of our trust, because they are truthful, dependable, and safe.		honorable, dependable		My ACA sponsor was one of the first trustworthy people I met in recovery; she was honest and open about her thoughts and feelings, and always did what she said she would do.		"BRB pp. 188, 262, 641
YWB p. 190
SMR p. 83
LPG pp. 67, 82
ANH p. 46"	
turn things over to my higher power (v, idiom)		Give control or responsibility over something to my higher power.		relinquish things to my higher power, let go of something and give it to my higher power		If I feel overwhelmed by fear or anger, I get a lot of relief when turn things over to my higher power and say “I can’t do this alone.”. 		"BRB p. 208
YWB p. 117
SMR p. 302"	
U									
unfeeling self (n) – see also D: divided self and F: feeling self		The public part of the divided self, that must exist out in the world. The unfeeling self fights to remain detached from emotions and vulnerability.		masked public persona		My unfeeling self allowed me to appear very successful and confident in the business world, but home alone I felt like a frightened, anxious child.		BRB pp. 358, 360	
unselfish (adj)		The quality of thinking about what is good for other people, not only what is good for you.		not selfish, considerate		ACA has taught me that it is possible to both look after my own needs, as well as be an unselfish person who helps others when I can.		"BRB p. 261
YWB p. 161"	
upbringing (n)		The treatment and teaching that a child receives from their parents/caregivers.		parenting, the way a child is raised		Even if the details of our childhoods are different, adult children can relate to each other because we all had a dysfunctional upbringing.		"BRB pp. xiii, 7, 22
YWB pp. 4, 6, 12
SMR pp. 93, 97, 175
LLWB p. 2
LPG pp. 12, 81, 92
ANH pp. 12, 34"	
upon me (preposition)		A more formal way to say ‘on me’.		on me		Before recovery, I constantly felt a heavy pressure and sadness weighing upon me.		"BRB p. 227
YWB p. 131"	
V									
victim (n)		A person who is killed, injured, or otherwise suffers from the actions of another person, or a situation in which they have no control.		sufferer, casualty		As a child I was a victim of the abuse and dysfunction in my family, but as an adult I have control over my actions and choices. This recognition was an important step in my recovery.		"BRB pp. xxxvi, 14, 114
YWB pp. 15, 29, 96
SMR pp. 58, 89, 121
LLWB pp. 33, 44, 155
LPG pp. 103, 186
ANH p. 68"	
victimize (v)		Harm someone physically and/or emotionally.		abuse		I was victimized as a child by abusive adults, but as an adult I can victimize myself with dysfunctional, self-harming behavior.		"BRB pp. 176, 455, 647
YWB pp. 94, 185
SMR pp. 114, 246, 339
LLWB p. 22"	
victimizer (n)		Someone who harms or mistreats another person.		abuser		An important step in my ACA recovery was accepting that I can also be a victimizer, lashing out cruelly at my family or coworkers when I feel challenged or unheard.		"BRB pp. 455, 633, 647
YWB p. 185
SMR p. 246
LLWB pp. vii, 33, 42
LPG p. 226
ANH p. 70"	
victim plateau (n)		A point in recovery when a person struggles to move beyond seeing themselves as a victim. In this mindset, the adult child feels full of shame and unable to be helped and healed.		being stuck in the victim mindset		Doing an honest Fourth and Fifth Step and giving my shame over to my higher power helped me move out of the victim plateau.		"BRB p. 198
YWB p. 111"	
victim posture (n)		An adult child mindset where we wrongly see ourselves as permanent victims, unable to have any effect on the negative things that happen in life. There is also often a lack of self-accountability, where we don’t see our own role in the problem.		victim stance, victim mindset		Adults stuck in the victim posture still see themselves as the helpless children they were when they lived with their dysfunctional caregivers.		"BRB p. 197
YWB p. 111
SMR p. 58"	
voice-shame (n)		A sense of shame and self-consciousness that comes from hearing ourselves speak. 		shame we feel when hearing ourselves speak		Voice-shame caused me to fear speaking in ACA meetings, but over time I found the confidence to tell my story.		BRB p. 441	
W									
walk on eggshells (v, idiom)		Behave in a cautious manner, so you do not upset or offend someone.		behave cautiously, tread carefully (idiom)		As children, we all had to walk on eggshells around my angry father. We were careful about what we said and how we said it, because he could easily erupt in a rage at the smallest thing.		"BRB p. 192
YWB p. 107"	
walking wounded (n, idiom)		People who have been damaged emotionally. People whose wounds you cannot see, so they may appear healthy.		people with unseen emotional wounds, people with psychological rather than physical trauma		When I was younger, I was one of the walking wounded; I appeared normal and successful to the world, but inside I was in great pain as an untreated adult child.		"BRB pp. 71, 199
YWB p. 112
SMR p. 286"	
whipped (adj, idiom)		Exhausted, extremely tired.		exhausted, worn out (idiom)		I am often completely whipped after a session with my sponsor. The heavy emotional work is very exhausting.		"BRB p. 217
YWB p. 124"	
were completely at the mercy of others (adj)		In a situation where others had complete power over you and you were not able to protect yourself from harm.		were defenseless against, were unprotected against		Me and my siblings were completely at the mercy of my dysfunctional parents and other adults in our lives.		SMR p. 44	
while (n)		a period of time, most often used with the indefinite article a, as in a while.		period of time		Recovery takes a while; it is important to try and be patient with ourselves as we heal.		"BRB p. 55
SMR p. 86. 135, 186
LLWB pp. 33, 86, 121
LPG pp. 24, 61
ANH p. 60"	
while (conjunction)		"1. at the same time as
2. a word used to show contrast or partial conflict between two facts or situations"		"1. when, at the same time as
2. although"		"1. I do not look at my phone while I am sitting in a meeting. I try to stay completely focused on the person speaking.
2. While ACA recovery can be very painful at times, it also brings clarity, freedom, and joy."		"1. BRB pp. xviii, 3, 34
   YWB pp. 12, 24, 27
   SMR pp. 6, 13, 40
   LLWB pp. ix, 3, 12
   LPG pp. 6, 32, 37
   ANH pp. 34, 42
2. BRB pp. xiv, 8, 10
   YWB pp.14, 19, 21
   SMR pp. 49, 55, 101
   LLWB pp. vii, 46, 142
   LPG pp. 18, 22, 25
   ANH pp. 6, 10, 28"	
wipe the slate clean (v, idiom)		Make a decision to forgive past mistakes or problems and start again, as if these things had never happened.		forgive and forget, make a fresh start		I made amends to the coworker I had argued with and we agreed to wipe the slate clean.		SMR pp. 185, 224	
workaholic (n)		A person who works compulsively and an excessive amount. Workaholics find it difficult to stop working, even when it is having negative consequences on their health and personal life.		someone who works a lot and compulsively		A workaholic does not have a healthy work-life balance.		"BRB pp. 54, 128, 419
YWB pp. 35, 154
SMR pp. 94, 263
LLWB pp. 32, 255
LPG p. 226
ANH pp. 14, 68"	
workbook (n)		A book containing instruction and practical exercises about a specific study subject.		exercise book		The “Loving Parent Guidebook” is a recovery workbook with information and practical exercises on developing an inner loving parent.		"BRB pp. viii, 332
YWB pp. 13, 19
SMR pp. vii, 98, 188
LLWB p. vii, 
LPG pp. 1, 226, 235
ANH pp. 6, 15, 63"	
workplace laundry list (n) – see L: Laundry List		A list of 24 statements that describe typical adult child issues in the workplace. It is adapted from the original Laundry List.		list of typical adult child problems in the workplace		Reading the workplace laundry list helped me see I was reacting to my boss in the same way as I reacted to my abusive mother.		BRB pp. 416-417	
World Service Office/WSO (n)		The central agency for the ACA program. The WSO collects and sends out meeting information, creates and publishes ACA literature, and provides information about ACA to the general public.		The ACA central agency		The WSO has a list on their website of all active ACA meetings around the world.		"BRB pp. 509-510, 546, 611
SMR pp. 68. 219
LLWB p. 267
LPG p. iv, 235
ANH pp. 6, 77"	
